"file","value"
"/projects/phenocam/data/archive/vancouverisland/2013/11/vancouverisland_2013_11_01_120135.jpg",0
"/projects/phenocam/data/archive/nwohiocrop/2012/07/nwohiocrop_2012_07_06_130430.jpg",0
"/projects/phenocam/data/archive/shalehillsczo/2014/12/shalehillsczo_2014_12_01_123102.jpg",0
"/projects/phenocam/data/archive/lethbridge/2017/12/lethbridge_2017_12_14_120109.jpg",0
"/projects/phenocam/data/archive/ashburnham/2014/07/ashburnham_2014_07_03_120104.jpg",0
"/projects/phenocam/data/archive/proctor/2016/09/proctor_2016_09_19_114639.jpg",0
"/projects/phenocam/data/archive/springfieldma/2012/04/springfieldma_2012_04_15_120103.jpg",0
"/projects/phenocam/data/archive/pace/2018/02/pace_2018_02_22_115105.jpg",0
"/projects/phenocam/data/archive/laclaflamme/2017/05/laclaflamme_2017_05_05_120005.jpg",3
"/projects/phenocam/data/archive/oakville/2016/11/oakville_2016_11_28_120006.jpg",0
"/projects/phenocam/data/archive/NEON.D07.MLBS.DP1.00042/2017/10/NEON.D07.MLBS.DP1.00042_2017_10_27_120005.jpg",0
"/projects/phenocam/data/archive/umichbiological/2017/09/umichbiological_2017_09_06_120003.jpg",0
"/projects/phenocam/data/archive/mandani2/2017/10/mandani2_2017_10_23_115705.jpg",0
"/projects/phenocam/data/archive/harvardhemlock2/2017/01/harvardhemlock2_2017_01_24_120007.jpg",1
"/projects/phenocam/data/archive/northattleboroma/2015/06/northattleboroma_2015_06_01_120105.jpg",0
"/projects/phenocam/data/archive/yosemite/2015/02/yosemite_2015_02_26_125505.jpg",1
"/projects/phenocam/data/archive/sweetbriargrass/2017/07/sweetbriargrass_2017_07_20_120006.jpg",0
"/projects/phenocam/data/archive/cperagm/2016/11/cperagm_2016_11_21_120007.jpg",0
"/projects/phenocam/data/archive/nevcanspg4a/2017/04/nevcanspg4a_2017_04_01_115905.jpg",3
"/projects/phenocam/data/archive/morganmonroe/2013/10/morganmonroe_2013_10_10_123135.jpg",0
"/projects/phenocam/data/archive/nationalelkrefuge/2018/01/nationalelkrefuge_2018_01_01_120007.jpg",1
"/projects/phenocam/data/archive/howland1/2009/05/howland1_2009_05_01_120145.jpg",0
"/projects/phenocam/data/archive/bouldincorn/2017/10/bouldincorn_2017_10_28_114506.jpg",0
"/projects/phenocam/data/archive/archboldavirx/2017/11/archboldavirx_2017_11_26_120008.jpg",0
"/projects/phenocam/data/archive/marena/2013/01/marena_2013_01_22_120001.jpg",0
"/projects/phenocam/data/archive/harvardlph/2015/06/harvardlph_2015_06_14_120007.jpg",0
"/projects/phenocam/data/archive/groundhog/2013/09/groundhog_2013_09_16_113139.jpg",0
"/projects/phenocam/data/archive/NEON.D07.ORNL.DP1.00033/2017/04/NEON.D07.ORNL.DP1.00033_2017_04_17_120005.jpg",0
"/projects/phenocam/data/archive/archboldbahia/2017/11/archboldbahia_2017_11_16_113006.jpg",0
"/projects/phenocam/data/archive/hubbardbrook/2014/08/hubbardbrook_2014_08_04_120134.jpg",0
"/projects/phenocam/data/archive/willamettepoplar/2015/07/willamettepoplar_2015_07_21_120008.jpg",0
"/projects/phenocam/data/archive/hubbardbrook/2017/11/hubbardbrook_2017_11_21_120107.jpg",0
"/projects/phenocam/data/archive/silverton/2014/04/silverton_2014_04_21_120109.jpg",0
"/projects/phenocam/data/archive/readingma/2015/11/readingma_2015_11_06_120105.jpg",0
"/projects/phenocam/data/archive/konza/2013/09/konza_2013_09_22_120117.jpg",0
"/projects/phenocam/data/archive/NEON.D10.ARIK.DP1.20002/2017/05/NEON.D10.ARIK.DP1.20002_2017_05_21_120006.jpg",0
"/projects/phenocam/data/archive/vaira/2010/10/vaira_2010_10_06_120200.jpg",0
"/projects/phenocam/data/archive/usmpj/2016/01/usmpj_2016_01_21_120104.jpg",2
"/projects/phenocam/data/archive/laurentides/2012/12/laurentides_2012_12_20_140204.jpg",3
"/projects/phenocam/data/archive/spruceT4P13/2016/06/spruceT4P13_2016_06_30_120006.jpg",0
"/projects/phenocam/data/archive/hubbardbrook/2015/12/hubbardbrook_2015_12_24_120134.jpg",0
"/projects/phenocam/data/archive/missouriozarks/2015/07/missouriozarks_2015_07_17_120110.jpg",0
"/projects/phenocam/data/archive/morganmonroe/2012/10/morganmonroe_2012_10_21_120137.jpg",0
"/projects/phenocam/data/archive/greenridge2/2016/08/greenridge2_2016_08_31_114505.jpg",0
"/projects/phenocam/data/archive/nationalelkrefuge/2016/03/nationalelkrefuge_2016_03_29_120008.jpg",2
"/projects/phenocam/data/archive/readingma/2015/01/readingma_2015_01_06_113102.jpg",1
"/projects/phenocam/data/archive/portal/2017/09/portal_2017_09_30_122006.jpg",0
"/projects/phenocam/data/archive/eslm1/2015/06/eslm1_2015_06_19_120109.jpg",0
"/projects/phenocam/data/archive/willowcreek/2016/03/willowcreek_2016_03_19_120115.jpg",1
"/projects/phenocam/data/archive/segawalnutcreek/2017/08/segawalnutcreek_2017_08_14_120139.jpg",0
"/projects/phenocam/data/archive/umichbiological2/2017/12/umichbiological2_2017_12_04_120004.jpg",0
"/projects/phenocam/data/archive/groundhog/2012/08/groundhog_2012_08_04_113139.jpg",0
"/projects/phenocam/data/archive/NEON.D14.SRER.DP1.00033/2018/01/NEON.D14.SRER.DP1.00033_2018_01_30_120005.jpg",0
"/projects/phenocam/data/archive/silverton/2016/10/silverton_2016_10_08_120109.jpg",0
"/projects/phenocam/data/archive/howland2/2018/02/howland2_2018_02_26_110022.jpg",0
"/projects/phenocam/data/archive/twitchellalfalfa2/2017/11/twitchellalfalfa2_2017_11_27_114505.jpg",0
"/projects/phenocam/data/archive/bouldincorn/2017/08/bouldincorn_2017_08_29_114506.jpg",0
"/projects/phenocam/data/archive/NEON.D19.CARI.DP1.20002/2018/01/NEON.D19.CARI.DP1.20002_2018_01_07_120005.jpg",3
"/projects/phenocam/data/archive/harvard/2017/11/harvard_2017_11_18_120138.jpg",0
"/projects/phenocam/data/archive/kansas/2015/08/kansas_2015_08_14_113900.jpg",0
"/projects/phenocam/data/archive/cpertgm/2016/06/cpertgm_2016_06_02_120006.jpg",0
"/projects/phenocam/data/archive/chibougamau/2010/07/chibougamau_2010_07_21_120140.jpg",0
"/projects/phenocam/data/archive/elverde/2016/10/elverde_2016_10_29_120005.jpg",0
"/projects/phenocam/data/archive/rosemountconv/2017/10/rosemountconv_2017_10_13_120000.jpg",0
"/projects/phenocam/data/archive/NEON.D13.NIWO.DP1.00042/2017/11/NEON.D13.NIWO.DP1.00042_2017_11_27_120006.jpg",2
"/projects/phenocam/data/archive/asuhighlands/2016/10/asuhighlands_2016_10_26_120206.jpg",0
"/projects/phenocam/data/archive/harvardhemlock2/2017/09/harvardhemlock2_2017_09_18_120004.jpg",0
"/projects/phenocam/data/archive/bostonu/2015/12/bostonu_2015_12_07_120104.jpg",0
"/projects/phenocam/data/archive/proctor/2014/07/proctor_2014_07_10_114639.jpg",0
"/projects/phenocam/data/archive/spruceT0P19ESH/2018/01/spruceT0P19ESH_2018_01_21_121205.jpg",2
"/projects/phenocam/data/archive/sevilletashrub/2017/04/sevilletashrub_2017_04_08_120008.jpg",0
"/projects/phenocam/data/archive/sylvania/2015/10/sylvania_2015_10_18_120008.jpg",0
"/projects/phenocam/data/archive/NEON.D10.STER.DP1.00042/2017/10/NEON.D10.STER.DP1.00042_2017_10_21_120005.jpg",0
"/projects/phenocam/data/archive/cpertgm/2018/01/cpertgm_2018_01_26_120006.jpg",1
"/projects/phenocam/data/archive/NEON.D10.CPER.DP1.00033/2016/09/NEON.D10.CPER.DP1.00033_2016_09_13_114506.jpg",0
"/projects/phenocam/data/archive/russellsage/2014/12/russellsage_2014_12_08_121002.jpg",0
"/projects/phenocam/data/archive/butte/2009/05/butte_2009_05_15_120033.jpg",0
"/projects/phenocam/data/archive/spruceT9P17/2015/08/spruceT9P17_2015_08_29_120005.jpg",0
"/projects/phenocam/data/archive/NEON.D02.LEWI.DP1.20002/2017/12/NEON.D02.LEWI.DP1.20002_2017_12_12_120005.jpg",0
"/projects/phenocam/data/archive/canadaoa2/2016/08/canadaoa2_2016_08_19_120006.jpg",0
"/projects/phenocam/data/archive/NEON.D06.KONA.DP1.00042/2017/07/NEON.D06.KONA.DP1.00042_2017_07_15_120006.jpg",0
"/projects/phenocam/data/archive/missouriozarks/2014/01/missouriozarks_2014_01_20_120110.jpg",0
"/projects/phenocam/data/archive/mandanh5/2018/02/mandanh5_2018_02_24_120008.jpg",2
"/projects/phenocam/data/archive/harvard/2017/12/harvard_2017_12_02_120137.jpg",0
"/projects/phenocam/data/archive/luckyhills/2017/07/luckyhills_2017_07_19_120116.jpg",0
"/projects/phenocam/data/archive/jersand/2016/06/jersand_2016_06_21_120006.jpg",0
"/projects/phenocam/data/archive/proctor/2009/03/proctor_2009_03_05_114637.jpg",2
"/projects/phenocam/data/archive/warrenwilson/2016/11/warrenwilson_2016_11_15_120009.jpg",0
"/projects/phenocam/data/archive/sylvania/2015/08/sylvania_2015_08_06_120008.jpg",0
"/projects/phenocam/data/archive/barrocolorado2/2015/02/barrocolorado2_2015_02_18_120106.jpg",0
"/projects/phenocam/data/archive/southerngreatplains/2015/07/southerngreatplains_2015_07_24_120107.jpg",0
"/projects/phenocam/data/archive/butte/2013/08/butte_2013_08_29_120033.jpg",0
"/projects/phenocam/data/archive/harvardlph/2016/05/harvardlph_2016_05_06_120008.jpg",0
"/projects/phenocam/data/archive/NEON.D19.DEJU.DP1.00033/2017/01/NEON.D19.DEJU.DP1.00033_2017_01_29_120006.jpg",2
"/projects/phenocam/data/archive/NEON.D15.ONAQ.DP1.00042/2017/07/NEON.D15.ONAQ.DP1.00042_2017_07_18_120006.jpg",0
"/projects/phenocam/data/archive/cafcookeastltar01/2017/08/cafcookeastltar01_2017_08_19_120008.jpg",0
"/projects/phenocam/data/archive/NEON.D05.TREE.DP1.00042/2017/08/NEON.D05.TREE.DP1.00042_2017_08_03_120006.jpg",0
"/projects/phenocam/data/archive/kamuela/2015/03/kamuela_2015_03_10_120146.jpg",0
"/projects/phenocam/data/archive/palamanui/2018/02/palamanui_2018_02_03_115106.jpg",0
"/projects/phenocam/data/archive/howland1/2018/03/howland1_2018_03_08_143145.jpg",2
"/projects/phenocam/data/archive/umichbiological2/2009/05/umichbiological2_2009_05_14_120138.jpg",0
"/projects/phenocam/data/archive/worcester/2017/03/worcester_2017_03_27_120135.jpg",1
"/projects/phenocam/data/archive/morganmonroe/2010/09/morganmonroe_2010_09_15_113138.jpg",0
"/projects/phenocam/data/archive/mandani2/2017/07/mandani2_2017_07_16_115905.jpg",0
"/projects/phenocam/data/archive/harvardhemlock2/2016/02/harvardhemlock2_2016_02_21_120007.jpg",0
"/projects/phenocam/data/archive/kelloggcorn/2016/05/kelloggcorn_2016_05_30_130300.jpg",0
"/projects/phenocam/data/archive/unca/2017/10/unca_2017_10_12_113006.jpg",0
"/projects/phenocam/data/archive/morganmonroe/2014/12/morganmonroe_2014_12_12_113137.jpg",0
"/projects/phenocam/data/archive/hubbardbrook/2014/07/hubbardbrook_2014_07_12_120135.jpg",0
"/projects/phenocam/data/archive/spruceT6P16E/2017/07/spruceT6P16E_2017_07_26_120110.jpg",0
"/projects/phenocam/data/archive/marena/2014/06/marena_2014_06_16_120002.jpg",0
"/projects/phenocam/data/archive/mandanh5/2018/03/mandanh5_2018_03_05_120008.jpg",2
"/projects/phenocam/data/archive/eslm2/2016/01/eslm2_2016_01_31_120107.jpg",0
"/projects/phenocam/data/archive/NEON.D05.TREE.DP1.00033/2017/09/NEON.D05.TREE.DP1.00033_2017_09_21_120005.jpg",0
"/projects/phenocam/data/archive/kamuela/2011/01/kamuela_2011_01_23_120145.jpg",0
"/projects/phenocam/data/archive/bartlettir/2013/05/bartlettir_2013_05_30_120112.jpg",0
"/projects/phenocam/data/archive/umichbiological2/2012/06/umichbiological2_2012_06_12_120126.jpg",0
"/projects/phenocam/data/archive/luckyhills/2016/12/luckyhills_2016_12_01_120117.jpg",0
"/projects/phenocam/data/archive/spruceT4P13/2017/09/spruceT4P13_2017_09_30_115405.jpg",0
"/projects/phenocam/data/archive/canadaOBS/2017/02/canadaOBS_2017_02_22_120137.jpg",1
"/projects/phenocam/data/archive/NEON.D09.WOOD.DP1.00033/2017/03/NEON.D09.WOOD.DP1.00033_2017_03_17_120005.jpg",1
"/projects/phenocam/data/archive/grandteton/2016/09/grandteton_2016_09_17_120008.jpg",0
"/projects/phenocam/data/archive/spruceT6P16E/2016/01/spruceT6P16E_2016_01_06_120008.jpg",0
"/projects/phenocam/data/archive/proctor/2011/04/proctor_2011_04_30_114637.jpg",0
"/projects/phenocam/data/archive/spruceT9P17SH/2017/12/spruceT9P17SH_2017_12_25_115805.jpg",1
"/projects/phenocam/data/archive/mead2/2017/08/mead2_2017_08_30_121305.jpg",0
"/projects/phenocam/data/archive/ninemileprairie/2017/07/ninemileprairie_2017_07_21_115021.jpg",0
"/projects/phenocam/data/archive/rosemountcons/2017/09/rosemountcons_2017_09_11_120000.jpg",0
"/projects/phenocam/data/archive/NEON.D10.CPER.DP1.00033/2016/07/NEON.D10.CPER.DP1.00033_2016_07_07_120006.jpg",0
"/projects/phenocam/data/archive/laclaflamme/2015/08/laclaflamme_2015_08_14_120005.jpg",0
"/projects/phenocam/data/archive/NEON.D08.LENO.DP1.00033/2016/06/NEON.D08.LENO.DP1.00033_2016_06_15_120006.jpg",0
"/projects/phenocam/data/archive/chibougamau/2009/12/chibougamau_2009_12_08_120138.jpg",2
"/projects/phenocam/data/archive/harvardhemlock2/2016/02/harvardhemlock2_2016_02_10_120006.jpg",2
"/projects/phenocam/data/archive/morganmonroe/2017/05/morganmonroe_2017_05_24_090137.jpg",0
"/projects/phenocam/data/archive/bostoncommon/2015/03/bostoncommon_2015_03_13_115525.jpg",2
"/projects/phenocam/data/archive/sabinar/2016/12/sabinar_2016_12_30_120806.jpg",0
"/projects/phenocam/data/archive/butte/2015/05/butte_2015_05_16_120030.jpg",0
"/projects/phenocam/data/archive/NEON.D18.TOOL.DP1.00042/2017/06/NEON.D18.TOOL.DP1.00042_2017_06_10_120006.jpg",0
"/projects/phenocam/data/archive/unca/2018/01/unca_2018_01_23_113006.jpg",0
"/projects/phenocam/data/archive/goodnow/2016/03/goodnow_2016_03_07_115952.jpg",2
"/projects/phenocam/data/archive/NEON.D19.HEAL.DP1.00033/2017/12/NEON.D19.HEAL.DP1.00033_2017_12_24_120006.jpg",3
"/projects/phenocam/data/archive/niwot5/2016/09/niwot5_2016_09_18_120007.jpg",0
"/projects/phenocam/data/archive/freemanwood/2013/03/freemanwood_2013_03_07_120110.jpg",0
"/projects/phenocam/data/archive/jersand/2018/02/jersand_2018_02_14_120007.jpg",0
"/projects/phenocam/data/archive/ashburnham/2015/12/ashburnham_2015_12_31_120103.jpg",2
"/projects/phenocam/data/archive/goodnow/2016/08/goodnow_2016_08_05_115939.jpg",0
"/projects/phenocam/data/archive/proctor/2015/05/proctor_2015_05_09_114638.jpg",0
"/projects/phenocam/data/archive/spruceA0EMI/2016/05/spruceA0EMI_2016_05_26_113005.jpg",0
"/projects/phenocam/data/archive/turkeypointenf39/2014/10/turkeypointenf39_2014_10_13_120121.jpg",0
"/projects/phenocam/data/archive/bostoncommon/2017/07/bostoncommon_2017_07_03_120103.jpg",0
"/projects/phenocam/data/archive/canadaOA/2012/06/canadaOA_2012_06_05_120142.jpg",0
"/projects/phenocam/data/archive/nahuku/2016/12/nahuku_2016_12_09_120008.jpg",0
"/projects/phenocam/data/archive/nahuku/2016/11/nahuku_2016_11_21_120008.jpg",0
"/projects/phenocam/data/archive/usof2/2017/08/usof2_2017_08_29_113006.jpg",0
"/projects/phenocam/data/archive/southerngreatplains/2015/12/southerngreatplains_2015_12_02_120106.jpg",0
"/projects/phenocam/data/archive/kendall/2013/09/kendall_2013_09_26_113111.jpg",0
"/projects/phenocam/data/archive/spruceT9P17SH/2018/01/spruceT9P17SH_2018_01_04_115805.jpg",1
"/projects/phenocam/data/archive/spruceT2P20/2016/01/spruceT2P20_2016_01_15_120008.jpg",2
"/projects/phenocam/data/archive/lacclair/2015/03/lacclair_2015_03_24_120008.jpg",2
"/projects/phenocam/data/archive/burnssagebrush/2015/07/burnssagebrush_2015_07_26_120107.jpg",0
"/projects/phenocam/data/archive/shenandoah/2016/10/shenandoah_2016_10_23_120100.jpg",0
"/projects/phenocam/data/archive/harvardhemlock/2017/12/harvardhemlock_2017_12_25_120144.jpg",1
"/projects/phenocam/data/archive/harvardlph/2014/10/harvardlph_2014_10_25_120004.jpg",0
"/projects/phenocam/data/archive/ninemileprairie/2016/12/ninemileprairie_2016_12_06_120008.jpg",0
"/projects/phenocam/data/archive/bartlettir/2017/10/bartlettir_2017_10_17_115506.jpg",0
"/projects/phenocam/data/archive/harvard/2014/05/harvard_2014_05_16_120137.jpg",0
"/projects/phenocam/data/archive/spruceA0P21/2017/03/spruceA0P21_2017_03_17_115006.jpg",1
"/projects/phenocam/data/archive/spruceT6P08/2016/05/spruceT6P08_2016_05_20_070009.jpg",0
"/projects/phenocam/data/archive/southerngreatplains/2015/07/southerngreatplains_2015_07_11_120107.jpg",0
"/projects/phenocam/data/archive/butte/2009/01/butte_2009_01_17_120033.jpg",1
"/projects/phenocam/data/archive/ashburnham/2017/08/ashburnham_2017_08_05_120506.jpg",0
"/projects/phenocam/data/archive/laclaflamme/2015/01/laclaflamme_2015_01_31_120007.jpg",3
"/projects/phenocam/data/archive/twitchellalfalfa2/2017/08/twitchellalfalfa2_2017_08_29_091612.jpg",0
"/projects/phenocam/data/archive/NEON.D02.POSE.DP1.20002/2016/08/NEON.D02.POSE.DP1.20002_2016_08_03_120006.jpg",0
"/projects/phenocam/data/archive/hubbardbrook/2010/09/hubbardbrook_2010_09_02_120137.jpg",0
"/projects/phenocam/data/archive/oakville/2016/01/oakville_2016_01_31_120005.jpg",2
"/projects/phenocam/data/archive/harvardlph/2015/09/harvardlph_2015_09_27_120008.jpg",0
"/projects/phenocam/data/archive/kendall/2014/06/kendall_2014_06_29_113921.jpg",0
"/projects/phenocam/data/archive/springfieldma/2013/02/springfieldma_2013_02_18_120102.jpg",2
"/projects/phenocam/data/archive/windriver/2015/07/windriver_2015_07_24_120136.jpg",0
"/projects/phenocam/data/archive/vaira/2017/05/vaira_2017_05_06_120104.jpg",0
"/projects/phenocam/data/archive/turkeypointenf74/2016/06/turkeypointenf74_2016_06_10_120112.jpg",0
"/projects/phenocam/data/archive/morganmonroe/2017/05/morganmonroe_2017_05_24_090137.jpg",0
"/projects/phenocam/data/archive/poudreriver/2015/03/poudreriver_2015_03_23_120007.jpg",0
"/projects/phenocam/data/archive/jernort/2015/10/jernort_2015_10_12_120006.jpg",0
"/projects/phenocam/data/archive/proctor/2012/11/proctor_2012_11_25_120140.jpg",2
"/projects/phenocam/data/archive/silverton/2017/05/silverton_2017_05_02_120115.jpg",0
"/projects/phenocam/data/archive/queens/2011/07/queens_2011_07_05_115544.jpg",0
"/projects/phenocam/data/archive/harvardfarmsouth/2017/02/harvardfarmsouth_2017_02_16_120009.jpg",3
"/projects/phenocam/data/archive/turkeypointenf74/2016/12/turkeypointenf74_2016_12_31_120113.jpg",1
"/projects/phenocam/data/archive/jerbajada/2016/03/jerbajada_2016_03_06_120005.jpg",0
"/projects/phenocam/data/archive/NEON.D09.DCFS.DP1.00033/2017/11/NEON.D09.DCFS.DP1.00033_2017_11_09_120006.jpg",3
"/projects/phenocam/data/archive/bostonu/2015/12/bostonu_2015_12_18_120103.jpg",0
"/projects/phenocam/data/archive/rosemountcons/2018/03/rosemountcons_2018_03_09_120000.jpg",3
"/projects/phenocam/data/archive/spruceT4P04E/2017/01/spruceT4P04E_2017_01_09_114606.jpg",2
"/projects/phenocam/data/archive/NEON.D10.ARIK.DP1.20002/2017/10/NEON.D10.ARIK.DP1.20002_2017_10_24_120005.jpg",0
"/projects/phenocam/data/archive/turkeypointenf39/2014/10/turkeypointenf39_2014_10_26_120114.jpg",0
"/projects/phenocam/data/archive/laclaflamme/2015/01/laclaflamme_2015_01_12_120007.jpg",3
"/projects/phenocam/data/archive/laurentides/2015/01/laurentides_2015_01_31_120046.jpg",3
"/projects/phenocam/data/archive/ibp/2016/09/ibp_2016_09_27_120006.jpg",0
"/projects/phenocam/data/archive/windriver/2015/12/windriver_2015_12_28_120135.jpg",2
"/projects/phenocam/data/archive/NEON.D01.BART.DP1.00033/2017/08/NEON.D01.BART.DP1.00033_2017_08_06_120005.jpg",0
"/projects/phenocam/data/archive/cpertgm/2016/10/cpertgm_2016_10_11_120006.jpg",0
"/projects/phenocam/data/archive/NEON.D08.MAYF.DP1.20002/2017/04/NEON.D08.MAYF.DP1.20002_2017_04_13_120005.jpg",0
"/projects/phenocam/data/archive/ncssm/2013/07/ncssm_2013_07_26_120104.jpg",0
"/projects/phenocam/data/archive/harvardgarden/2017/08/harvardgarden_2017_08_02_115405.jpg",0
"/projects/phenocam/data/archive/silverton/2015/12/silverton_2015_12_22_120111.jpg",0
"/projects/phenocam/data/archive/vaira/2015/05/vaira_2015_05_03_120104.jpg",0
"/projects/phenocam/data/archive/butte/2016/03/butte_2016_03_24_120032.jpg",1
"/projects/phenocam/data/archive/unca/2017/06/unca_2017_06_23_113006.jpg",0
"/projects/phenocam/data/archive/NEON.D05.STEI.DP1.00042/2018/02/NEON.D05.STEI.DP1.00042_2018_02_14_120006.jpg",2
"/projects/phenocam/data/archive/waahila/2017/11/waahila_2017_11_27_115905.jpg",0
"/projects/phenocam/data/archive/chibougamau/2009/11/chibougamau_2009_11_28_120138.jpg",0
"/projects/phenocam/data/archive/butte/2017/03/butte_2017_03_18_120034.jpg",0
"/projects/phenocam/data/archive/worcester/2014/01/worcester_2014_01_31_120136.jpg",1
"/projects/phenocam/data/archive/spruceA0P07/2016/07/spruceA0P07_2016_07_28_122106.jpg",0
"/projects/phenocam/data/archive/harvardbarn2/2016/10/harvardbarn2_2016_10_02_120109.jpg",0
"/projects/phenocam/data/archive/sevilletagrass/2016/09/sevilletagrass_2016_09_19_120008.jpg",0
"/projects/phenocam/data/archive/spruceA0P07/2017/01/spruceA0P07_2017_01_26_115106.jpg",2
"/projects/phenocam/data/archive/shenandoah/2016/12/shenandoah_2016_12_27_120130.jpg",0
"/projects/phenocam/data/archive/ashbottoms/2015/11/ashbottoms_2015_11_25_120008.jpg",0
"/projects/phenocam/data/archive/bostonu/2016/03/bostonu_2016_03_07_120104.jpg",0
"/projects/phenocam/data/archive/NEON.D03.DSNY.DP1.00033/2017/08/NEON.D03.DSNY.DP1.00033_2017_08_03_120005.jpg",0
"/projects/phenocam/data/archive/huyckpreserveny/2017/11/huyckpreserveny_2017_11_25_120007.jpg",0
"/projects/phenocam/data/archive/cperuvb/2015/09/cperuvb_2015_09_20_120008.jpg",0
"/projects/phenocam/data/archive/NEON.D18.BARR.DP1.00033/2017/12/NEON.D18.BARR.DP1.00033_2017_12_23_120005.jpg",3
"/projects/phenocam/data/archive/konza/2017/09/konza_2017_09_04_120105.jpg",0
"/projects/phenocam/data/archive/mead2/2017/06/mead2_2017_06_16_120606.jpg",0
"/projects/phenocam/data/archive/kingmanfarm/2017/02/kingmanfarm_2017_02_01_121706.jpg",3
"/projects/phenocam/data/archive/gcesapelo/2016/10/gcesapelo_2016_10_27_120002.jpg",0
"/projects/phenocam/data/archive/NEON.D19.CARI.DP1.20002/2017/11/NEON.D19.CARI.DP1.20002_2017_11_14_120006.jpg",3
"/projects/phenocam/data/archive/kingmanfarm/2018/02/kingmanfarm_2018_02_27_121706.jpg",0
"/projects/phenocam/data/archive/segalittlemountain/2017/06/segalittlemountain_2017_06_26_130625.jpg",0
"/projects/phenocam/data/archive/sabinar/2016/12/sabinar_2016_12_02_093902.jpg",0
"/projects/phenocam/data/archive/hawbeckereddy/2016/02/hawbeckereddy_2016_02_17_120006.jpg",3
"/projects/phenocam/data/archive/cperagm/2017/03/cperagm_2017_03_29_120007.jpg",0
"/projects/phenocam/data/archive/jersand/2014/06/jersand_2014_06_25_120006.jpg",0
"/projects/phenocam/data/archive/harvardhemlock/2016/02/harvardhemlock_2016_02_17_113142.jpg",0
"/projects/phenocam/data/archive/tonzi/2015/05/tonzi_2015_05_28_120101.jpg",0
"/projects/phenocam/data/archive/NEON.D06.KONA.DP1.00033/2017/06/NEON.D06.KONA.DP1.00033_2017_06_12_120006.jpg",0
"/projects/phenocam/data/archive/luckyhills/2013/10/luckyhills_2013_10_25_120112.jpg",0
"/projects/phenocam/data/archive/NEON.D10.CPER.DP1.00033/2017/10/NEON.D10.CPER.DP1.00033_2017_10_20_120006.jpg",0
"/projects/phenocam/data/archive/burnssagebrush/2016/09/burnssagebrush_2016_09_10_113106.jpg",0
"/projects/phenocam/data/archive/harvardbarn/2017/12/harvardbarn_2017_12_20_120104.jpg",1
"/projects/phenocam/data/archive/NEON.D11.OAES.DP1.00033/2017/10/NEON.D11.OAES.DP1.00033_2017_10_18_120005.jpg",0
"/projects/phenocam/data/archive/NEON.D14.SRER.DP1.00042/2017/08/NEON.D14.SRER.DP1.00042_2017_08_28_120006.jpg",0
"/projects/phenocam/data/archive/silverton/2014/10/silverton_2014_10_01_120110.jpg",0
"/projects/phenocam/data/archive/howland1/2014/11/howland1_2014_11_15_120142.jpg",1
"/projects/phenocam/data/archive/NEON.D11.OAES.DP1.00042/2017/04/NEON.D11.OAES.DP1.00042_2017_04_16_120005.jpg",0
"/projects/phenocam/data/archive/umichbiological/2012/10/umichbiological_2012_10_25_110128.jpg",0
"/projects/phenocam/data/archive/harvardhemlock2/2015/11/harvardhemlock2_2015_11_09_120007.jpg",0
"/projects/phenocam/data/archive/bostonu/2016/01/bostonu_2016_01_29_120103.jpg",0
"/projects/phenocam/data/archive/harvardhemlock2/2017/06/harvardhemlock2_2017_06_05_120004.jpg",0
"/projects/phenocam/data/archive/meadpasture/2017/11/meadpasture_2017_11_03_120007.jpg",0
"/projects/phenocam/data/archive/NEON.D19.DEJU.DP1.00042/2017/05/NEON.D19.DEJU.DP1.00042_2017_05_22_120006.jpg",1
"/projects/phenocam/data/archive/queens/2011/06/queens_2011_06_13_103318.jpg",0
"/projects/phenocam/data/archive/canadaoa2/2018/04/canadaoa2_2018_04_07_120006.jpg",1
"/projects/phenocam/data/archive/umichbiological/2012/09/umichbiological_2012_09_12_120127.jpg",0
"/projects/phenocam/data/archive/arsgacp2/2017/07/arsgacp2_2017_07_05_120000.jpg",0
"/projects/phenocam/data/archive/freemansavanna/2014/11/freemansavanna_2014_11_15_120110.jpg",0
"/projects/phenocam/data/archive/oregonMP/2012/04/oregonMP_2012_04_16_120119.jpg",0
"/projects/phenocam/data/archive/spruceT9P10E/2016/04/spruceT9P10E_2016_04_26_120008.jpg",0
"/projects/phenocam/data/archive/kansas/2014/11/kansas_2014_11_04_120900.jpg",0
"/projects/phenocam/data/archive/cedarcreek2/2016/07/cedarcreek2_2016_07_21_120007.jpg",0
"/projects/phenocam/data/archive/jasperridge/2013/07/jasperridge_2013_07_28_120105.jpg",0
"/projects/phenocam/data/archive/alligatorriver/2017/06/alligatorriver_2017_06_27_120110.jpg",0
"/projects/phenocam/data/archive/harvardbarn2/2012/12/harvardbarn2_2012_12_28_120137.jpg",1
"/projects/phenocam/data/archive/merbleue/2017/02/merbleue_2017_02_08_120104.jpg",3
"/projects/phenocam/data/archive/sevilletagrass/2016/06/sevilletagrass_2016_06_30_120010.jpg",0
"/projects/phenocam/data/archive/howland1/2013/04/howland1_2013_04_12_120140.jpg",0
"/projects/phenocam/data/archive/NEON.D06.KONA.DP1.00042/2017/05/NEON.D06.KONA.DP1.00042_2017_05_24_120007.jpg",0
"/projects/phenocam/data/archive/merbleue/2017/11/merbleue_2017_11_08_120104.jpg",0
